id,employee_id,CPF,Nome,Email,Telefone,RG,Nacionalidade,Dt. Nascimento,Sexo,Raça e Cor,Estado Civil,Mãe,Pai,Endereço Completo,Criado_em,Upload_em
ce5ce030-5331-4873-8ca7-6becb3c0709f,40ea9909-34dd-4505-8d4c-9faa01b388e3,53156793816,Thiago Costela,sophierodrigues@example.com,+55 (081) 3306 7933,11451557,Brasileiro(a),1975-04-06,Feminino,Branco(a),Viúvo(a),Srta. Ana Rezende,Murilo Teixeira,"Rodovia Letícia Souza, 41
Vila União
89035310 Azevedo do Galho / SC",01-31-2023,01-31-2023
bf0958ee-b689-4fa4-bd61-86fbf1f3c1f2,59a12d4e-9da2-4ef2-8bfe-644615135a56,15595686019,Ryan Pinto,rezendeeduardo@example.com,+55 31 9687 9367,65040416,Brasileiro(a),1995-10-11,Masculino,Branco(a),Viúvo(a),Júlia Nogueira,Dr. Anthony Silva,"Quadra Silveira, 6
Flavio De Oliveira
91102531 Moraes da Mata / DF",01-31-2023,01-31-2023
cba8acac-3b24-48db-93cc-c4e4b984e4de,2fe1fba0-3dd3-42e3-84b4-38f853960015,45393582815,Juliana Castro,costaana@example.com,+55 51 9332 9467,30168677,Brasileiro(a),1998-12-26,Outro,Branco(a),Casado(a),Sra. Bárbara Cardoso,Joaquim Azevedo,"Trecho João Moraes, 96
Vila Ouro Minas
10270-785 da Cruz das Flores / MS",01-31-2023,01-31-2023
e1499313-c69b-48ad-872e-fe1bdfc40ef9,db164fd0-26f1-4964-be26-e1db586b8f3f,49708846597,Thales Rezende,costalivia@example.org,(011) 8045-4311,37981189,Brasileiro(a),2006-05-16,Outro,Branco(a),Viúvo(a),Maria Cecília da Cunha,Bernardo da Conceição,"Residencial Clara Lopes, 79
Xodo-Marize
58881229 Viana do Galho / RJ",01-31-2023,01-31-2023
534ffc14-1ae7-4c0b-9421-82476bd83338,655f70e2-148c-4817-b66c-1eb670d9e2a8,40360958925,Dr. Arthur Fogaça,fariasjoao-guilherme@example.net,+55 84 3314-9581,20952968,Brasileiro(a),2022-09-27,Outro,Preto(a),Solteiro(a),Daniela Pires,Luiz Gustavo Campos,"Jardim Evelyn da Luz, 84
Nossa Senhora Do Rosário
20123-514 Melo do Oeste / RR",01-31-2023,01-31-2023
a9db1a18-40c1-4200-ba2c-28d65a1345ad,71ba0784-8202-4a51-b76b-917c394ed14d,78940713421,Srta. Catarina Viana,joaquim27@example.org,+55 11 8426-4753,21309751,Brasileiro(a),2008-12-16,Feminino,Branco(a),Solteiro(a),Dra. Cecília Mendes,Rafael da Cunha,"Parque Correia, 2
Mariano De Abreu
07741068 da Costa / MA",01-31-2023,01-31-2023
57217d63-c5e2-4a41-845b-a67c5ecb7283,7ee37aa1-1bfe-449d-9dec-d370a700c40c,45757076010,Luiz Otávio Lima,nda-cruz@example.net,(061) 1320-0464,78256564,Brasileiro(a),2014-05-17,Feminino,Branco(a),Divorciado(a),Lara Oliveira,Nathan da Paz,"Avenida de Almeida, 14
Bandeirantes
65814-675 Santos / PI",01-31-2023,01-31-2023
f1d99d25-6441-4e59-a8e1-ba8bda1978e7,5539985a-32f5-47a9-a3e2-67fe8a308924,47351676846,Sofia Dias,nicolas78@example.org,41 5792 7695,63411392,Brasileiro(a),1996-07-15,Feminino,Branco(a),Divorciado(a),Sra. Julia da Cruz,Thales da Mata,"Trevo Mariane Nogueira, 75
Candelaria
94789-314 Souza / PB",01-31-2023,01-31-2023
83e5b6cf-7b0a-432c-b018-af533d4a377c,f9d9cd7e-6072-4905-ac5c-8db274562a5a,44837477684,Lara Correia,ninamartins@example.com,11 4320 0055,77659694,Brasileiro(a),1986-04-21,Outro,Preto(a),Solteiro(a),Cecília Carvalho,João Vitor Porto,"Esplanada de Campos, 12
Vila Da Ária
36695764 Jesus Grande / BA",01-31-2023,01-31-2023
fe990ae7-c07a-40a3-a415-5ae607e91e7c,cd216a72-30b7-4c1d-a2fe-0a6dcb20b79a,11478941706,Ana Luiza Cardoso,luiz-gustavo79@example.com,(061) 5672-2994,95354005,Brasileiro(a),1999-08-23,Feminino,Indígena,Casado(a),Rafaela Ribeiro,Samuel Moura,"Trevo de Castro, 54
Jardim Alvorada
96994-375 Campos Verde / MT",01-31-2023,01-31-2023
7db69a62-1c2f-423f-bf16-e2c8d8321f32,97519fdd-0cf5-4654-8929-4291caea62e3,16319099479,Cauã Pereira,wsilveira@example.net,0800-882-4902,48063538,Brasileiro(a),1991-05-05,Masculino,Preto(a),Divorciado(a),Maria Fernanda Peixoto,Otávio Souza,"Setor de Castro, 47
Esperança
53153964 Gonçalves de Aragão / SC",01-31-2023,01-31-2023
90fa82b2-2863-40a9-a306-e3e275a8916f,50eff03c-b889-430c-b6c5-5c9cfe2d545d,25641576577,Nicole Cavalcanti,isabel07@example.net,(011) 1305-3374,66129123,Brasileiro(a),2023-01-14,Outro,Pardo(a),Casado(a),Dra. Lara Cavalcanti,Enrico Cavalcanti,"Jardim Sarah Santos, 776
Nova Vista
92208-367 Campos do Sul / GO",01-31-2023,01-31-2023
14cba40a-455c-4d89-9aa5-e4dac2c03952,50eff03c-b889-430c-b6c5-5c9cfe2d545d,25641576577,Nicole Cavalcanti,isabel07@example.net,(011) 1305-3374,66129123,Brasileiro(a),2023-01-14,Outro,Pardo(a),Casado(a),Dra. Lara Cavalcanti,Enrico Cavalcanti,"Jardim Sarah Santos, 776
Nova Vista
92208-367 Campos do Sul / GO",01-31-2023,01-31-2023
ef604cb3-31d9-4362-a1c0-5f5c928eb64c,e3f70de3-f8f8-498b-9474-94fcdfb66aa2,16993876806,Felipe Melo,diogoalves@example.org,(011) 2947-5206,29136998,Brasileiro(a),2005-10-08,Feminino,Preto(a),Viúvo(a),Manuela das Neves,Breno Cardoso,"Vila Teixeira, 3
Vila Bandeirantes
62078-036 Viana da Serra / RN",01-31-2023,01-31-2023
ce232947-e2f4-4f72-a67b-289a21149f73,68ec56b1-782f-4835-aa99-d24243bc5dd4,54560404294,Vitor Gabriel Pires,hrocha@example.net,+55 (061) 0041-3167,89617688,Brasileiro(a),2017-02-03,Masculino,Preto(a),Divorciado(a),Beatriz da Rocha,Noah Dias,"Avenida de Oliveira, 22
Vila Madre Gertrudes 4ª Seção
39758480 Cardoso / SC",01-31-2023,01-31-2023
3ccab36d-8a1d-4a4d-a4d1-3997ee0e4184,4b549a67-9b61-44a9-aa1e-d2523b787e9b,47842608766,Marcos Vinicius Silveira,limaluiz-henrique@example.com,51 8702 9850,93327503,Brasileiro(a),1983-10-09,Outro,Branco(a),Divorciado(a),Maria Clara Costela,Luiz Otávio Barros,"Fazenda de Duarte, 4
Barroca
09878014 Moreira de Goiás / RR",01-31-2023,01-31-2023
d4f309ea-970b-4d23-a0da-126f2705b72d,e47fd6c5-1233-4289-b2cf-518a12f32fff,24443739761,Milena Cardoso,da-rosamarcela@example.net,+55 (061) 5976 6695,25627004,Brasileiro(a),1996-10-07,Feminino,Preto(a),Solteiro(a),Lívia Rezende,Lucca da Cruz,"Chácara de Peixoto, 2
Santa Cecilia
91111171 da Cruz / RN",01-31-2023,01-31-2023
55fb9ef7-4ccf-495e-bc33-d940bf7fff80,c5850fb4-8d63-4d06-9a84-94353dbab987,20224991886,Caroline Mendes,cunhacalebe@example.org,(071) 9157 7925,87665219,Brasileiro(a),2002-11-27,Outro,Indígena,Casado(a),Stephany das Neves,João Pedro Peixoto,"Conjunto Viana, 829
Vila Inestan
80433165 das Neves Verde / GO",01-31-2023,01-31-2023
f6553429-4492-4e12-8ec7-782b75edd190,172b333a-1885-4437-95a9-8adbcaa0f0a0,13051462197,Sra. Maria Cecília Rocha,spinto@example.org,41 6738-7026,36412169,Brasileiro(a),1991-03-11,Feminino,Pardo(a),Divorciado(a),Ana Beatriz Nunes,Bruno Silva,"Alameda Thales Gonçalves, 68
Universitário
02656-317 da Costa / ES",01-31-2023,01-31-2023
115c0dbc-f375-4dd9-804e-8c5bd1239e26,dcfc9927-301c-4d1b-9cea-0137b2ffa478,62087822063,Maria Costela,matheus43@example.com,0800 799 2767,68817881,Brasileiro(a),1986-09-12,Masculino,Pardo(a),Solteiro(a),Melissa Silveira,João Gabriel Aragão,"Esplanada de Freitas, 763
Lagoinha
71411-558 da Rocha / GO",01-31-2023,01-31-2023
0b63e6e2-76d3-4065-87e1-6acee3d51628,1254652e-25f5-4d04-9659-d6a197a44ce2,17316490081,Ana Clara Novaes,yasmin41@example.com,(071) 6395 7553,63950310,Brasileiro(a),1980-01-28,Masculino,Indígena,Divorciado(a),Milena Nunes,Levi Gonçalves,"Conjunto Vinicius Castro, 69
Vila Aeroporto Jaraguá
76375-774 da Cunha / MT",01-31-2023,01-31-2023
e69f9880-4192-40a0-8bcf-0b654943485e,aaefd8e8-88be-4853-8d7b-dab733aee446,37081752245,Melissa Ferreira,uda-mata@example.com,21 7051 8167,26276215,Brasileiro(a),1983-05-09,Outro,Pardo(a),Divorciado(a),Júlia Martins,Lorenzo Pinto,"Estação de Barbosa, 45
Marilandia
21062338 Pereira / MS",01-31-2023,01-31-2023
fc7d2994-b32f-4dd9-a8c7-f08a854d3f31,5e0bc07b-168f-4212-a73e-8102dc78f5c4,66247976823,Luana Viana,ocaldeira@example.net,+55 (071) 7019-9085,40868768,Brasileiro(a),2006-09-07,Masculino,Preto(a),Solteiro(a),Julia Farias,Joaquim Moraes,"Rodovia de Rocha, 70
Frei Leopoldo
89363-084 Monteiro / AP",01-31-2023,01-31-2023
ab140c7f-7319-44b3-9daf-15529e05b720,7635189f-4316-4d99-bb1d-a101c752c81e,82925156997,Dr. Enzo Gabriel Souza,thales93@example.com,0800 277 2874,90908391,Brasileiro(a),1981-01-04,Outro,Pardo(a),Viúvo(a),Isabelly Lima,Luiz Henrique Ferreira,"Via de Santos, 31
Vila Do Pombal
29259-371 Azevedo de Minas / DF",01-31-2023,01-31-2023
019dcd77-215f-49c8-bcb1-d9e7e0d4f14f,1c14f11b-f46d-4f21-ac10-39ec252bf48f,78146379111,Otávio Costa,joao-felipepinto@example.org,+55 (041) 0670 2849,87293226,Brasileiro(a),1972-05-14,Feminino,Pardo(a),Casado(a),Clarice Costa,Sr. Lucas Gabriel Souza,"Colônia de da Cunha, 108
Casa Branca
33804977 Ferreira / MG",01-31-2023,01-31-2023
e7706aaa-aed1-4c10-846e-0807690fa880,686d7e2b-9d40-4abb-aecb-4d7fc45d0a64,38746124718,Dr. Ian Azevedo,luiz-felipecorreia@example.org,(021) 2277 3472,41501701,Brasileiro(a),2001-03-16,Outro,Branco(a),Divorciado(a),Sra. Gabrielly Gonçalves,Dr. Bruno Nunes,"Rodovia de Araújo, 900
Salgado Filho
50913-818 da Cunha Alegre / RO",01-31-2023,01-31-2023
44c994ed-1c02-4a3a-9282-a628de18c254,9cf723c3-d52e-4f02-a99c-99942beeb5fe,35246687048,Cauã Ferreira,gomesamanda@example.org,(011) 2927-5476,98363255,Brasileiro(a),1977-03-15,Masculino,Pardo(a),Casado(a),Sofia da Luz,Carlos Eduardo da Rocha,"Viela de da Paz
Manacas
17910036 Nunes de Goiás / RR",01-31-2023,01-31-2023
af22e398-9bb1-4f82-a723-ecf97fe54fc9,2f65af32-5f95-42eb-8850-e4dcbddb41e7,21336430114,Pedro Henrique Mendes,santosantonio@example.net,+55 (031) 5202 1952,62288554,Brasileiro(a),2021-06-12,Masculino,Branco(a),Divorciado(a),Stephany da Paz,Luiz Felipe Castro,"Campo Barros, 9
Túnel De Ibirité
38549440 Castro de Silva / TO",01-31-2023,01-31-2023
b15dfcb7-e37e-4cee-b998-f5be3d32e84f,d500d23b-4881-44fe-949f-a67a4e0c3533,73229945319,Sabrina Santos,da-cunhabeatriz@example.com,+55 (011) 9260-7274,89695034,Brasileiro(a),2008-05-23,Masculino,Branco(a),Solteiro(a),Lívia Carvalho,Rodrigo Rezende,"Rua de Porto, 117
Goiania
86238548 da Cunha do Amparo / ES",01-31-2023,01-31-2023
f9509c5f-291e-4d44-8544-99be6bf87a24,3f5e8531-5f34-4375-99e0-1991f1c7386c,78269680149,Vitor Gabriel Souza,mendesana-laura@example.com,+55 (061) 1986 7937,77026065,Brasileiro(a),1976-04-22,Masculino,Preto(a),Casado(a),Camila Lima,Raul Viana,"Campo de Monteiro, 12
Miramar
99811-093 da Rosa Verde / MA",01-31-2023,01-31-2023
30917525-c2c4-457a-a1a8-fbcdb220de5c,a349cd0e-1c5e-446b-aa61-6887530dc050,40736226683,Leonardo Silva,pcardoso@example.net,84 1183 1557,83688280,Brasileiro(a),2005-06-26,Outro,Pardo(a),Divorciado(a),Dra. Milena Cunha,Vitor Gabriel Lima,"Praça Kevin Lopes, 94
Lourdes
28217-623 Melo das Pedras / SE",01-31-2023,01-31-2023
75f01e39-b73f-4f5e-b8de-c09e80aa3b9f,3ed76d5f-d46b-411d-845b-9e397437c263,89811788078,Cecília Lima,diegoda-luz@example.net,61 5725-3234,74602045,Brasileiro(a),1972-10-22,Feminino,Branco(a),Viúvo(a),Nina da Mota,Davi Lucas Barbosa,"Morro de da Conceição, 933
Marçola
63207083 Lopes do Campo / PA",01-31-2023,01-31-2023
17293f35-4e3f-419b-a949-ee3cca77257a,3ed76d5f-d46b-411d-845b-9e397437c263,89811788078,Cecília Lima,diegoda-luz@example.net,61 5725-3234,74602045,Brasileiro(a),1972-10-22,Feminino,Preto(a),Viúvo(a),Nina da Mota,Davi Lucas Barbosa,"Morro de da Conceição, 933
Marçola
63207083 Lopes do Campo / PA",01-31-2023,01-31-2023
f3edaed0-455a-446a-933f-279d3bdbac37,1518c532-ab12-40fd-bf5b-edd52afed20f,80980285166,Srta. Natália da Rosa,marcela64@example.net,(011) 4782-1561,13169773,Brasileiro(a),2016-09-30,Outro,Indígena,Solteiro(a),Pietra Nascimento,Luigi Moraes,"Rua Carolina Caldeira, 99
Cidade Nova
78294629 Ferreira do Norte / GO",01-31-2023,01-31-2023
5d8bb88a-3563-405c-8c62-8a0003e48b9c,7ac5580d-6654-48cb-ad53-dde21b84bfad,49511632327,Sr. Vitor Gabriel Sales,fernandesaugusto@example.org,0800-309-0203,94666163,Brasileiro(a),1978-08-18,Feminino,Indígena,Casado(a),Dra. Beatriz Cardoso,Breno Jesus,"Praia Santos
Conjunto Providencia
77289567 Cavalcanti dos Dourados / SC",01-31-2023,01-31-2023
130264f6-45a6-4727-b379-4ac5e0350666,438e0473-ed65-48f9-9d43-b95d61794b24,49845009942,Nicolas Barbosa,igorfogaca@example.org,(011) 6376 8230,35308426,Brasileiro(a),2001-01-04,Masculino,Branco(a),Solteiro(a),Caroline Novaes,Murilo Nascimento,"Viaduto Ana Julia da Luz, 52
Coração Eucarístico
64473675 Cunha / MG",01-31-2023,01-31-2023
2e27d8d0-6d2a-445c-a7fa-c123e06fc63d,32aaf44e-0c24-44bc-922a-19244b5206fc,72795786083,Caio Rodrigues,larissa29@example.net,+55 (084) 7837-1330,28787294,Brasileiro(a),2010-08-10,Outro,Pardo(a),Casado(a),Maria Clara Farias,Sr. Enrico Peixoto,"Estação Rodrigues, 6
Boa União 2ª Seção
85673146 Cavalcanti / AL",01-31-2023,01-31-2023
032c54d8-cc2e-49e2-a16d-eeab6d7aa48f,e6de5afa-49b5-4968-8010-c70035414fb2,78620686083,Renan Gomes,das-nevesgabriel@example.com,11 3779-9452,35872743,Brasileiro(a),2021-07-04,Outro,Indígena,Casado(a),Maria Rocha,Nathan da Costa,"Ladeira de Freitas, 50
Lorena
76647330 Silva / RJ",01-31-2023,01-31-2023
5fc2c461-0974-47d7-9d0a-f7c96bdad744,b40d0a73-8de7-45a3-8788-a7cd9d4058bc,47110284599,Thiago Jesus,mouracecilia@example.com,+55 (041) 0540 1539,79114103,Brasileiro(a),2021-05-05,Masculino,Branco(a),Solteiro(a),Joana Souza,Breno Almeida,"Rua Gustavo Lopes, 2
Vila Suzana Primeira Seção
22679543 Pires / PB",01-31-2023,01-31-2023
35405ac2-3ecc-4c7f-b837-a39dfac050af,6cbc6e73-3a2f-49cf-a2c9-d98eb85f5755,27891777190,Marcelo Vieira,fernandesgabrielly@example.org,+55 84 2568 9335,75831870,Brasileiro(a),2022-12-06,Outro,Pardo(a),Solteiro(a),Manuela Lopes,Francisco Farias,"Vereda Maysa Oliveira, 8
Belvedere
57432967 Freitas / RR",01-31-2023,01-31-2023
59aaaee8-893d-42e1-ad6d-977dd228f3db,3c6c5b0c-11e7-45cd-8e9a-a9d05733ff08,94906766039,Noah Lopes,isis63@example.net,(081) 9782-9464,55733026,Brasileiro(a),2022-10-20,Masculino,Preto(a),Solteiro(a),Srta. Valentina Ribeiro,Luiz Henrique da Rosa,"Via Ana Carolina Almeida, 11
Estrela Do Oriente
67677-048 Lopes / AL",01-31-2023,01-31-2023
99befd42-2a57-4eed-8187-0758df14df37,78e24b6c-bbad-493d-a845-883cccc6e455,52841122932,Isabel das Neves,agatha33@example.com,31 0653-7437,35807193,Brasileiro(a),2000-05-22,Masculino,Preto(a),Casado(a),Juliana da Rosa,Caio Fogaça,"Fazenda Carvalho, 383
Vila São Geraldo
45902-356 Mendes / AM",01-31-2023,01-31-2023
e574a24d-9f9e-46d2-b0cf-1b5ffdd58686,edc2fb70-3ea3-40af-828d-cf24c0501b63,25848607142,Alexandre Silva,diego00@example.org,31 5362-3156,67732336,Brasileiro(a),1999-06-18,Feminino,Preto(a),Solteiro(a),Maria Alice Correia,Sr. Guilherme Fogaça,"Morro Alves
Conjunto São Francisco De Assis
14291-222 Novaes / MT",01-31-2023,01-31-2023
53807ea1-95b8-4d2b-9dd0-c067d2cbe39f,052d2a11-8a59-4c38-9ff0-954cbb932096,73996121031,Heloísa Costela,danielafernandes@example.com,+55 84 9545 5785,11443433,Brasileiro(a),1988-05-13,Outro,Indígena,Divorciado(a),Sophie Castro,Daniel Vieira,"Fazenda de Ramos, 678
Vila Cemig
53389-530 Barros / DF",01-31-2023,01-31-2023
bbf235ed-d88e-4047-a3b2-4f4ac4c695d0,052d2a11-8a59-4c38-9ff0-954cbb932096,73996121031,Heloísa Costela,danielafernandes@example.com,+55 84 9545 5785,11443433,Brasileiro(a),1988-05-13,Outro,Branco(a),Divorciado(a),Sophie Castro,Daniel Vieira,"Fazenda de Ramos, 678
Vila Cemig
53389-530 Barros / DF",01-31-2023,01-31-2023
268311e9-450a-436f-a8c4-617773a1fdeb,ed33d864-591b-4f81-a864-ae1437ff5f57,34237977281,Amanda Almeida,ana-vitoria08@example.org,51 1579 9478,51879624,Brasileiro(a),2020-06-24,Outro,Pardo(a),Divorciado(a),Kamilly Ramos,Daniel Peixoto,"Trecho Barbosa
Vila São Geraldo
43148-115 Pinto de da Mota / RR",01-31-2023,01-31-2023
40964806-13cf-4342-bfa2-61760ecedb3b,2f42e7fe-fbf4-4da8-af0d-70100448c6e9,30773417317,Arthur da Costa,davi-lucas19@example.org,41 1292 1175,99041069,Brasileiro(a),1996-02-21,Masculino,Pardo(a),Solteiro(a),Bianca Moraes,André Alves,"Via Ferreira, 23
Luxemburgo
39900-089 Melo / AL",01-31-2023,01-31-2023
564d4f43-d55c-4e16-abf1-3260eac40469,0d41ef4b-efeb-4be3-90e2-b031d4e4456a,94611254901,Esther Lima,slima@example.net,+55 31 8623 8000,15137181,Brasileiro(a),1989-04-11,Feminino,Pardo(a),Solteiro(a),Juliana Rezende,Anthony Vieira,"Esplanada de Ferreira, 63
São José
49169-439 da Luz do Amparo / RR",01-31-2023,01-31-2023
466f52c5-781c-4f31-af24-6c4057172bf0,9c2641b0-7e91-4c1b-b61e-6494279c9e74,44689322824,Arthur Novaes,leticianovaes@example.org,84 5090 8664,14587034,Brasileiro(a),1988-12-13,Masculino,Indígena,Viúvo(a),Melissa Martins,Breno Mendes,"Quadra Eloah Pinto
Vila Real 1ª Seção
08819854 Moraes / RN",01-31-2023,01-31-2023
fbe7aff5-127e-43b3-baeb-21a706a4ab84,79bb98f7-ec7e-475b-8649-035e33bc182f,51965682808,Luiz Otávio Moraes,thomasazevedo@example.org,+55 51 0704 0364,75373289,Brasileiro(a),2017-08-14,Outro,Pardo(a),Solteiro(a),Mariana Souza,Benjamin Ferreira,"Praça de Azevedo, 21
Vila Jardim Montanhes
92833704 Peixoto / PB",01-31-2023,01-31-2023
eb4733b9-b3d7-401d-99c1-eed3e3dd5567,9b3a9db9-42cc-40c1-9411-2364761b2e22,84420134929,Breno Moura,francisco42@example.net,0800 930 6909,90083013,Brasileiro(a),2003-11-21,Feminino,Pardo(a),Divorciado(a),Dra. Luana Aragão,Gabriel da Rocha,"Quadra de Melo, 34
Carmo
74535-053 Nunes / CE",01-31-2023,01-31-2023
45735d2a-3aba-482c-bdc4-4310c52f31ac,13dbd94a-2999-461f-8fa9-52aab99573d3,81406837627,Dra. Catarina Freitas,carolinateixeira@example.com,+55 84 5443 0538,50220528,Brasileiro(a),1976-08-23,Outro,Indígena,Divorciado(a),Milena Nogueira,Luiz Henrique Nascimento,"Rua Oliveira
Vila Nova Paraíso
55245741 Rocha / DF",01-31-2023,01-31-2023
8165d419-5062-400b-a0d0-ad4c2beccce7,7bf54c30-32b0-4a1b-95bd-b7bf36301eb5,85548798957,Dr. Kaique Viana,isabellapinto@example.org,+55 81 8899 0981,27626216,Brasileiro(a),1970-11-03,Outro,Preto(a),Divorciado(a),Sra. Maria Clara Porto,Erick Gomes,"Esplanada Marcos Vinicius Moreira, 85
Anchieta
72969-524 Peixoto / BA",01-31-2023,01-31-2023
49b815a2-cc92-44e7-a5ab-50fc3a28e7d3,e214ba3e-8acc-4e74-a63a-f75ef7d6e69a,57504934803,Maysa Oliveira,peixotoraquel@example.net,(021) 4914-6746,16562455,Brasileiro(a),2022-03-12,Outro,Indígena,Solteiro(a),Maria Fernanda Ramos,Dr. Thomas Viana,"Loteamento Peixoto, 49
Conjunto Jatoba
10275-995 Pereira das Flores / ES",01-31-2023,01-31-2023
9cbc6680-d2d8-4799-b393-0a647326347c,7e3d2ee5-982d-497e-920c-0914831380c0,45067540450,Gabrielly Ribeiro,gfarias@example.org,+55 (081) 4931 4064,40452932,Brasileiro(a),1991-08-03,Feminino,Pardo(a),Solteiro(a),Sra. Maria Fernanda Silva,Kaique Gonçalves,"Campo de da Mata, 601
Campo Alegre
16970-893 Vieira Paulista / MT",01-31-2023,01-31-2023
f7c2c187-f986-4808-9d77-a20df1b219f8,12f1df28-7462-4c7f-8d90-5fe81a71a390,99562379531,João Gabriel Silveira,vlima@example.com,+55 81 4713-2686,12033982,Brasileiro(a),1987-10-07,Outro,Preto(a),Divorciado(a),Srta. Maysa Gomes,Dr. Lorenzo Silveira,"Rua de Pires, 667
União
71989192 Martins / MS",01-31-2023,01-31-2023
17777ccb-9f63-4e1a-a95a-3ec19435d2b3,d4dc8012-5d3c-4caf-9194-5fd13f953263,17551052021,Sarah Correia,beatriz53@example.com,+55 71 7048 4413,57174355,Brasileiro(a),2021-04-24,Outro,Pardo(a),Solteiro(a),Srta. Melissa da Costa,Rafael Duarte,"Rodovia de Ferreira, 601
Conjunto Lagoa
20623701 Almeida / RN",01-31-2023,01-31-2023
ce922cbb-8b3a-4617-8f42-8be060ab27cf,8f680c4a-ba9d-4c1b-b1c1-17407c368ddd,42489925706,Pietro Martins,asales@example.org,+55 71 6413 4194,67587935,Brasileiro(a),1984-04-08,Outro,Preto(a),Divorciado(a),Maria Cecília Lima,Pedro Lucas Lima,"Parque Almeida, 97
Independência
72709-582 da Rosa dos Dourados / BA",01-31-2023,01-31-2023
2fb919bd-d7f9-441c-9d72-d9d3256b0951,b865389e-fe61-4a40-99bc-270eaea53bfc,90921029378,Isis Vieira,caldeiraalexia@example.com,+55 41 7176 8480,67829349,Brasileiro(a),1977-02-14,Outro,Pardo(a),Viúvo(a),Emanuella Peixoto,Levi Melo,"Feira João Nunes, 842
Delta
61090196 Rodrigues do Campo / MG",01-31-2023,01-31-2023
3e38ff04-7134-4938-bd8b-c2067f9468c5,ba1e228a-ccea-46ae-afce-f4ade35c4347,14651145234,João Miguel Mendes,pmartins@example.com,0800-642-8493,13504623,Brasileiro(a),1983-09-19,Masculino,Pardo(a),Casado(a),Natália Castro,Sr. João Farias,"Trecho de Martins, 285
Vila Nova Gameleira 3ª Seção
57142905 Silva da Serra / AC",01-31-2023,01-31-2023
81e204d8-238c-4ec3-8685-29250ae8bf76,9cccf949-ca99-4e22-af4d-9760e45dbad4,78920496988,Amanda da Cruz,jcarvalho@example.org,+55 (061) 4356 3662,64491001,Brasileiro(a),2022-02-11,Feminino,Preto(a),Viúvo(a),Ana Júlia da Costa,Calebe Rodrigues,"Chácara Lopes, 65
Gutierrez
98411-464 Cardoso das Flores / PA",01-31-2023,01-31-2023
6e4975b8-79e2-44c1-ad3d-6e69540732e1,2ba3f84c-1fb1-42e6-902c-3eac23563bb7,69641285888,Emanuella Dias,goliveira@example.net,+55 84 9494-3845,93804593,Brasileiro(a),2013-08-10,Masculino,Branco(a),Divorciado(a),Sabrina Cardoso,Dr. Gustavo Duarte,"Residencial Freitas, 86
Leonina
58814-894 Rezende / MT",01-31-2023,01-31-2023
8bb3679a-ec9c-4eef-a8f2-ae049b83205d,a53a3038-c98a-4ffb-9580-4f7593237c74,18468738768,Sr. João Jesus,iferreira@example.net,+55 (071) 7811-3914,74871541,Brasileiro(a),2004-02-28,Masculino,Pardo(a),Viúvo(a),Emilly Costela,Luiz Gustavo Martins,"Conjunto de Novaes, 90
Vitoria
92402-635 da Rocha / RJ",01-31-2023,01-31-2023
1165b186-8fc4-4791-ba6d-1d0b670b6502,4707f7f1-aba0-4d59-87f7-70f5ce7ec7b9,93934094468,Levi Ribeiro,ana-julia60@example.org,84 2904 6050,39932075,Brasileiro(a),2016-11-16,Masculino,Branco(a),Casado(a),Ana Carolina Peixoto,Luiz Felipe Gonçalves,"Quadra de da Rocha, 51
Indaiá
13415438 Dias Verde / MT",01-31-2023,01-31-2023
0918dc7f-ca1d-4f55-bbf4-7251d7449a49,add67427-b481-4ad4-a2bc-1f3b026b06fe,88071713705,Manuela Pereira,viniciusferreira@example.com,0800 454 9618,38513874,Brasileiro(a),2020-09-18,Masculino,Pardo(a),Viúvo(a),Eloah Correia,Bernardo Monteiro,"Lagoa Cauã da Mota, 28
Vila Canto Do Sabiá
85952-655 Alves / PI",01-31-2023,01-31-2023
05be3d13-d9e7-4620-ad71-3ab0062faa27,1ae1f83a-8098-4c19-99db-2a4df36f77b3,24256328188,Kamilly Novaes,danielnovaes@example.org,+55 84 0612-1936,10664532,Brasileiro(a),2013-03-24,Outro,Branco(a),Divorciado(a),Juliana Vieira,Fernando Viana,"Vereda Raquel Duarte, 9
Vila Real 1ª Seção
55030-475 Costa / AP",01-31-2023,01-31-2023
c301441f-1869-4e28-ae75-76b65b4d143a,1ae1f83a-8098-4c19-99db-2a4df36f77b3,24256328188,Kamilly Novaes,danielnovaes@example.org,+55 84 0612-1936,10664532,Brasileiro(a),2013-03-24,Outro,Pardo(a),Divorciado(a),Juliana Vieira,Fernando Viana,"Vereda Raquel Duarte, 9
Vila Real 1ª Seção
55030-475 Costa / AP",01-31-2023,01-31-2023
e02e4490-286e-4243-af22-95727bd2c711,27567071-7488-4532-b1b8-ac1d1b064b0f,12636110756,Srta. Ana Júlia Moreira,valves@example.com,+55 (011) 9718-3642,14382328,Brasileiro(a),1996-06-24,Feminino,Pardo(a),Casado(a),Clarice Costa,Guilherme Aragão,"Colônia de Castro, 3
Vila Independencia 1ª Seção
98324675 Monteiro dos Dourados / SP",01-31-2023,01-31-2023
