id,employee_id,Nome Dependentes,Possui Dependente?,CPF Dependente,Parentesco Dependente,Dt. Nascimento Dependentes,Criado_em,Upload_em
3952b2ac-492b-4d2f-9875-f8c6b36a95c3,8c9e5f29-5361-43d0-a59c-12cff50771cd,Carolina Souza,True,32906426386.0,Filho(a) mais de 21 anos,1985-03-30,01-30-2023,01-30-2023
df4ffd9f-2049-4886-a4b6-02f579023222,57836dc6-2ad0-4298-b5c8-f427c5c8dbd0,Dr. Pedro Lucas Carvalho,True,37688007298.0,Filho(a) mais de 21 anos,2019-12-01,01-30-2023,01-30-2023
e19ad0a8-5272-4d4d-b334-5863e97541eb,d5707ecc-578f-4984-a1a1-3705384bbfc4,Francisco Ribeiro,True,87834977995.0,Casado(a),1993-11-20,01-30-2023,01-30-2023
b06dff67-918b-4dee-af5d-eec196a796b1,252c2b50-b61b-493c-bb61-4e13bb80fb2f,Marina Oliveira,True,57187601922.0,Casado(a),1976-12-02,01-30-2023,01-30-2023
0756ab7a-535b-4a86-af42-d203352a9def,9cf112e1-1f5e-44bd-82ff-2924ec16addf,Laura Silveira,True,16157346110.0,Filho(a) menos de 21 anos,1995-01-02,01-30-2023,01-30-2023
8aa6e0cd-5121-45ed-88ae-ee80655a7d09,dfd6906e-3a6c-474b-836a-1158ebaeb255,Carolina Souza,True,72704602205.0,Filho(a) menos de 21 anos,2022-06-15,01-30-2023,01-30-2023
387e60cc-6a94-476e-92e2-c426bd2fec40,d9da1a87-d09e-4083-88f1-4b688c775dd9,Dr. Ryan Correia,True,12325452793.0,Filho(a) mais de 21 anos,2010-12-21,01-30-2023,01-30-2023
8657645a-4abb-4566-8d4d-b81ff116538e,67a0f6d2-29b4-4ba4-8742-255fd2c1a8c4,Alana da Costa,True,76689770419.0,Filho(a) menos de 21 anos,1995-07-27,01-30-2023,01-30-2023
8701ff74-6030-4a90-8b16-970e4cf1f8b0,d1485dcd-3a1c-4435-9b23-6a580b2955a7,Yasmin Araújo,True,64793895651.0,Casado(a),1981-10-16,01-30-2023,01-30-2023
9fae59fd-3baf-4522-9ce1-7bad9028ebb4,a2f4b2e9-eeca-4078-b3f8-8c661c3ae74a,Julia Porto,True,12758151406.0,Filho(a) menos de 21 anos,1985-02-24,01-30-2023,01-30-2023
76a79edf-4abe-4d69-992e-d9d07e51ce6e,7b91e9cb-cf29-4a0b-8ca6-432cbb64ab67,João Guilherme da Rocha,True,10250002590.0,Filho(a) menos de 21 anos,1975-03-28,01-30-2023,01-30-2023
dc69035c-ff08-4817-a63a-4021dd4ca150,6706dba3-92f4-4f4a-8993-8d2dda55dc1c,Rafaela Cardoso,True,88795562665.0,Filho(a) menos de 21 anos,1984-03-23,01-30-2023,01-30-2023
07fdbc21-b742-44ad-aa58-9f17e40c5b8b,9a08fecd-26c4-4c38-9bf0-9a61b7373aa0,Lorenzo Oliveira,True,35097393205.0,Casado(a),2001-10-25,01-30-2023,01-30-2023
87045f3a-8a13-4ee7-be6c-4a45cde73def,4f374670-1605-434f-bef7-85e15f52d063,Sr. Alexandre da Costa,True,36132438536.0,Casado(a),1998-01-13,01-30-2023,01-30-2023
59c6024e-1d49-4882-9880-0dc399fab9d7,14e69562-4d38-4655-a44b-79acd38c1c9f,Davi Lucca Dias,True,62121972105.0,Filho(a) mais de 21 anos,2016-08-05,01-30-2023,01-30-2023
77042794-4eea-4928-b077-c54a28809f9a,ab8cd735-f017-4fae-bfbe-a70671756855,Carlos Eduardo Nascimento,True,61950560936.0,Casado(a),1988-04-04,01-30-2023,01-30-2023
f1263128-d0a7-4744-a4f7-4084021604b8,0020244b-0655-4db6-a116-262d2de7b356,Lavínia Barros,True,29091198205.0,Filho(a) menos de 21 anos,1997-10-21,01-30-2023,01-30-2023
62085821-c5e9-49ba-a6df-0729a5befe67,459c58d4-864e-4284-b3a6-1f5c05ce18e9,Felipe Cunha,True,49437263629.0,Casado(a),2004-08-22,01-30-2023,01-30-2023
45874b1a-aee4-452f-924f-93e1f2b52259,8b719908-19c1-4ece-a1e2-2b805bfecb5e,Srta. Maria Clara Castro,True,22806559975.0,Casado(a),2008-09-01,01-30-2023,01-30-2023
772cc077-6313-49be-a1dc-1a8ab01988a8,f2245500-7f32-4c29-9743-2a1fad17b6cb,Luiz Otávio da Mata,True,53006724551.0,Filho(a) menos de 21 anos,1980-04-23,01-30-2023,01-30-2023
b37504a5-918a-43ed-9f4a-b1f0c3e0aa8f,930861ec-9eb1-4452-90c2-3940eb9f83c9,Sr. João Martins,True,25731780205.0,Filho(a) menos de 21 anos,2017-10-21,01-30-2023,01-30-2023
73a3bd0d-e096-436d-8f6e-6f7e5fcc9c12,5ca88c14-5775-4344-9ffd-dac1968fd5eb,João Pedro Caldeira,True,36856163473.0,Casado(a),1975-04-16,01-30-2023,01-30-2023
1cdc75e7-fa59-43a5-b31b-0c63a4855672,c0c9b632-9c7d-41bb-a15d-2b14b2504fb6,Benício Lopes,True,35535447087.0,Filho(a) mais de 21 anos,1978-02-14,01-30-2023,01-30-2023
e0f4c1b6-2f17-4692-b4ed-e9f642f36439,d6bfcae1-3765-4cb9-bd55-68b1f78158f8,Dra. Ana Luiza da Costa,True,40739992821.0,Filho(a) menos de 21 anos,2015-12-22,01-30-2023,01-30-2023
a589b054-2e24-437b-b4b6-4053ec7367b0,b2da18c1-9b9b-4cc5-a0e2-4d079064b0e1,Mariane Costa,True,49866831755.0,Filho(a) menos de 21 anos,1989-02-07,01-30-2023,01-30-2023
9d59d692-e81e-4cd6-9e75-462aa56e873d,cdcefb09-37f0-43a2-aa10-28a91dcb7f32,Mariana Ferreira,True,72157844234.0,Filho(a) menos de 21 anos,2011-11-22,01-30-2023,01-30-2023
6f3f70cd-a798-4764-9108-86d102d4af3b,b611f98a-e913-4aee-8566-e5e03c03fe48,Giovanna Porto,True,66014360656.0,Filho(a) menos de 21 anos,1971-02-23,01-30-2023,01-30-2023
a7b499d0-6567-4eaf-a430-02975d81abe1,de369c4d-3190-4e49-945b-2c24fe8ddbec,Enzo Gabriel Farias,True,39943898658.0,Filho(a) mais de 21 anos,2003-05-18,01-30-2023,01-30-2023
9afb6648-88cc-403e-b133-6d5bcf04fed5,d3090dcd-6f4c-406b-a83d-ebac1c1799b1,Danilo da Luz,True,12185972740.0,Filho(a) mais de 21 anos,1970-11-11,01-30-2023,01-30-2023
06188b6b-cd0e-4d62-b115-842d830e15a5,8ad25b28-10f6-4e05-aef8-6636982e3dfc,Sr. Eduardo da Mota,True,95124037495.0,Casado(a),1983-05-22,01-30-2023,01-30-2023
e807244b-6f1f-456d-ae1c-3981179e6ab8,4f24c1d1-663e-42d1-b53d-4279997b7e11,Enrico da Mota,True,22635436078.0,Casado(a),1974-06-23,01-30-2023,01-30-2023
1dc64414-949d-4e0e-bedf-d72293b8f7a7,8125ef60-208b-4c9c-bdb8-ef6f3fd94ecf,Brenda Gomes,True,64793895651.0,Filho(a) menos de 21 anos,2008-10-13,01-30-2023,01-30-2023
a803e59b-029b-4998-b188-9a8848194867,a9ff06d7-56c6-4e71-b83e-d50419cead8c,Laura da Cunha,True,16524869168.0,Filho(a) menos de 21 anos,2020-01-23,01-30-2023,01-30-2023
665913ba-2519-424a-a795-0a929c857b0c,0d43a195-7ce8-4faa-8dff-4c3daa355843,Francisco Costela,True,64574948698.0,Filho(a) menos de 21 anos,1995-02-15,01-30-2023,01-30-2023
d2d3fc7d-72a0-477f-8774-4b9e7d9cadbc,184d30ad-51b3-443a-8c0f-2d2748b6a13e,Isis Carvalho,True,89156255841.0,Casado(a),2006-02-20,01-30-2023,01-30-2023
545e5aee-4b93-4aaa-a264-2eb5b627d968,47233795-d39e-4a7a-8064-4d8dd3119b33,Nina Melo,True,90576122906.0,Casado(a),2008-01-06,01-30-2023,01-30-2023
66f08f25-ea42-4da4-9835-5fadd3480917,090a2ee5-72a5-4b2b-9610-635a6d5c8913,Erick Pinto,True,37688007298.0,Filho(a) menos de 21 anos,1979-08-01,01-30-2023,01-30-2023
ef28bed7-9e85-47dd-a8a2-1d18db89c47e,4c0cce74-368c-41af-8276-0e45e3142538,Srta. Isabella da Mata,True,58620796103.0,Filho(a) mais de 21 anos,1973-05-26,01-30-2023,01-30-2023
579a929e-23ec-45bc-b53e-d550b34c3b0e,43fb8103-d3bc-454d-9c46-7211a9aaaf67,Benjamin Araújo,True,15362504902.0,Casado(a),2013-02-11,01-30-2023,01-30-2023
2f4a6118-b30e-4611-975b-18ccd02fd643,17bd23d9-4a48-486b-99a5-3e701436dd28,Vitor Barros,True,18694331523.0,Casado(a),1993-12-24,01-30-2023,01-30-2023
778905dd-03cb-4e18-a95d-00759da9461f,d6f5e8de-3301-4df8-beed-6309a2c98df2,Davi Sales,True,38603625763.0,Filho(a) menos de 21 anos,1994-12-07,01-30-2023,01-30-2023
dc509e32-7b39-46d4-8a61-be58b18ff8b5,df7db823-72c0-4837-bd07-b532354ae9ea,Srta. Isabella da Mata,True,78582756166.0,Casado(a),1998-06-14,01-30-2023,01-30-2023
e7a278bc-f1ab-4a66-becd-7e5372720b8f,a7f41bce-1dcb-40c5-a2e1-33f42d4b72d0,Sra. Maria Luiza Pereira,True,77977117915.0,Filho(a) mais de 21 anos,2004-03-20,01-30-2023,01-30-2023
c4ac9475-a177-4f5c-8052-5cf19b214507,407b47e0-b747-4d82-a722-b7d421aa7117,Dr. Benício Dias,True,96044826065.0,Casado(a),2009-08-01,01-30-2023,01-30-2023
d4464131-b02b-483a-afc1-e5bb483f7d88,42cc5c1c-71fe-47bd-8626-ac7b717d6ddc,Mirella Cunha,True,19342485584.0,Filho(a) mais de 21 anos,1987-03-15,01-30-2023,01-30-2023
22237283-adce-4499-8685-ea1641d0ea7d,4993dd04-248f-4835-bfb3-af3ebc3590bd,Luiz Otávio da Mata,True,55828640477.0,Casado(a),1979-06-26,01-30-2023,01-30-2023
0ec8628f-5340-4e69-8030-97b460fd2390,a9855afa-e78b-4a8b-ab49-4e2cc065a1c8,Cauã Ferreira,True,75141392800.0,Casado(a),1983-10-20,01-30-2023,01-30-2023
7275aa8f-2ab1-4455-b242-c3e320746b18,b821900f-df12-4780-a44b-76538ca3b856,Sra. Maria Luiza Pereira,True,14649414243.0,Filho(a) menos de 21 anos,1993-07-04,01-30-2023,01-30-2023
4931bf29-3405-49ad-9641-41431ca53f5d,23d6c932-9068-4d76-8197-c75fc48bb009,Luana da Mata,True,90941119266.0,Casado(a),2017-12-28,01-30-2023,01-30-2023
0c1ce99e-7047-4a12-8d69-83c402cd70a3,47f893a5-ebff-4c6f-9ae2-e9e04710e99b,Diego Dias,True,49437263629.0,Filho(a) menos de 21 anos,1986-04-16,01-30-2023,01-30-2023
4c14f9ad-d28b-4c8f-8b26-df75a8d78734,e07e3d0d-fd45-47c5-a792-d916e0e3fc22,Dra. Maria Cecília Freitas,True,60966956277.0,Casado(a),1977-07-08,01-30-2023,01-30-2023
c472d804-c39d-4848-8653-870eb0abfce7,fb5dd650-e838-46e6-8c46-d7ddf413b5de,Levi Pires,True,16157346110.0,Filho(a) menos de 21 anos,2012-10-21,01-30-2023,01-30-2023
7b787aa9-4c09-4643-b2d0-82c56e25f434,f941efc4-b2c9-4e01-ba69-cae46341d2c0,Maria da Cruz,True,48159977680.0,Filho(a) menos de 21 anos,1971-07-29,01-30-2023,01-30-2023
05eb828a-ae61-4fe6-b334-9eec7ea02d98,e7e0aa00-fee0-4c71-b281-96744782fd7d,Lucca Novaes,True,43951672587.0,Casado(a),2001-04-11,01-30-2023,01-30-2023
4d5a7192-6df3-4acb-85da-bc2cd28301f7,5b741f1a-d85e-4058-907f-bdd7743b9682,Augusto Farias,True,35181537498.0,Filho(a) menos de 21 anos,1986-12-09,01-30-2023,01-30-2023
6b5f2b74-f0f7-4fa8-91fe-1d8362fb56d3,aca1c307-d033-4501-b880-a6acee7de4ce,Maria Sophia Rocha,True,11455461212.0,Filho(a) mais de 21 anos,2018-04-03,01-30-2023,01-30-2023
0d6a001d-ac91-4ab1-b22a-4abc0bd1235a,5c4028ce-2717-46d0-b3b7-c4d2f4ecd9be,Yasmin Gonçalves,True,78423451529.0,Casado(a),1985-12-23,01-30-2023,01-30-2023
0fc32ab7-0c1d-4e67-aebe-1e1fa933f0a7,5e95cd76-93aa-42be-a6c1-dc2e8c38371e,Bruna Carvalho,True,64579592973.0,Casado(a),1996-12-27,01-30-2023,01-30-2023
42116720-74a2-4374-b408-03b766613d18,924ab2c3-4e92-4237-9e5d-ac59bea7021e,Lucas Sales,True,25584066894.0,Filho(a) menos de 21 anos,1981-06-26,01-30-2023,01-30-2023
8a04cc5f-efbc-456c-843c-8c0374a3fee3,b77864af-0168-4281-b224-f01203e09d88,Nina Rocha,True,93568324886.0,Casado(a),2014-10-03,01-30-2023,01-30-2023
b5c2961f-c7f0-4b91-95ef-6f970d9136a1,1e27cc06-a2c3-43d9-be33-4ccebcce4600,Davi Sales,True,26032183152.0,Casado(a),2017-04-16,01-30-2023,01-30-2023
15a5d3bf-5024-4d61-8323-2ed1e1e0fd31,7c51161c-5341-4d0e-a21c-9aade9de7fe0,Joaquim Jesus,True,58620796103.0,Casado(a),2020-11-07,01-30-2023,01-30-2023
c11a940e-8cf3-417f-94bd-81e8f7f413c3,c1dd0cbe-760d-4c53-ab2d-ca164e86dcc5,Felipe Ribeiro,True,15134133260.0,Casado(a),1978-11-05,01-30-2023,01-30-2023
8c0c4713-c040-4a06-af45-e0b1a5a98690,7bfa8f48-a6c2-46d4-a5c3-6ea302f8dcfe,Maria Fernanda Cardoso,True,95124037495.0,Casado(a),1970-08-11,01-30-2023,01-30-2023
dd6a1986-a927-468d-9388-09a4af3aecb0,1f601ee7-0f83-4e5b-85ef-5e805be19c77,Yuri Moraes,True,66812192157.0,Filho(a) mais de 21 anos,1998-11-14,01-30-2023,01-30-2023
dd39d37d-70c3-4880-b10b-f287ca32b920,24f9c089-bd7b-4a75-81f9-8f711e01ca9b,Benício Lopes,True,64779924819.0,Filho(a) mais de 21 anos,1982-07-03,01-30-2023,01-30-2023
eb54f433-042a-4710-867e-cbca7ea7ca7b,5d4c3423-531c-437c-af86-5b132f8ac6d3,Helena da Conceição,True,84574930420.0,Casado(a),1980-10-09,01-30-2023,01-30-2023
09e1159f-c732-4bd3-ba10-02dace3a5a10,2ee17da7-e4e7-4fae-a193-c5661a2e0335,Juliana Fogaça,True,44767160604.0,Filho(a) menos de 21 anos,1981-07-23,01-30-2023,01-30-2023
fd0be8ba-4dcb-4bb9-b661-665edb99f125,fc32499f-1242-48a6-8712-7f7797977e63,Diego Viana,True,32906426386.0,Filho(a) mais de 21 anos,2014-07-02,01-30-2023,01-30-2023
5fe3914b-c33b-4794-8fd3-006c5bae5ec9,d29f3e02-2df7-4800-8b15-8571f10b7690,Maria Luiza Rezende,True,29018127514.0,Filho(a) mais de 21 anos,2018-03-21,01-30-2023,01-30-2023
1ba21c65-18ae-49ee-becc-2446b7a77d40,a6599525-92b6-4b7e-a82c-5fd61d390506,João Peixoto,True,68749947739.0,Filho(a) menos de 21 anos,1983-09-27,01-30-2023,01-30-2023
f8fd5635-e7e7-4c6d-bf60-7d175d8542e5,d909bab3-e4b0-4ebf-a889-de2c219fb1c3,Alexandre Monteiro,True,31702867230.0,Filho(a) mais de 21 anos,2012-01-29,01-30-2023,01-30-2023
1c35793b-bd7c-47e9-8de7-1aa191490f8f,c1ccc070-93be-4b16-a46f-b61c6397d7fc,Samuel Araújo,True,99172751687.0,Filho(a) mais de 21 anos,1985-03-30,01-30-2023,01-30-2023
9c488b07-e903-4cfa-b7db-d38810a09f40,be3c9697-396e-4440-9a6b-78734b444c29,Dr. Luiz Henrique Peixoto,True,51615727392.0,Filho(a) mais de 21 anos,1995-02-09,01-30-2023,01-30-2023
826275b5-9c91-4a09-bfd1-ede103a11aa6,c97e61a9-9652-44f1-85c1-21cf399638fa,Lorenzo da Luz,True,71715204336.0,Casado(a),1974-12-29,01-30-2023,01-30-2023
1d3b19d1-39e0-47a4-8eab-d3e6302b4224,a7e52e0b-7958-47b4-8fb3-b965ffbf9238,Fernanda Moraes,True,36863783526.0,Casado(a),2015-08-01,01-30-2023,01-30-2023
ec0745df-4387-42aa-9b3e-d3c104ef5d25,22f38307-78fc-4b72-96cb-7bdfe21cbd5d,Ana Júlia Azevedo,True,35499621991.0,Filho(a) menos de 21 anos,1983-02-26,01-30-2023,01-30-2023
16e168f4-a011-473e-9cda-8d6abf4010a6,8089b956-4a5e-4337-a884-de8a92da0b8c,Breno Barros,True,50101882701.0,Filho(a) mais de 21 anos,1973-04-25,01-30-2023,01-30-2023
5b3f7023-cdb1-4ddf-b214-9db57808fe73,141e17c4-4e2f-4240-9d0b-34dcbc3739bb,Kaique da Cruz,True,51256377756.0,Filho(a) menos de 21 anos,2022-12-13,01-30-2023,01-30-2023
6f94c55f-6289-45b2-8d04-aeb7f95dcadd,141e17c4-4e2f-4240-9d0b-34dcbc3739bb,Dr. Pedro Lucas Carvalho,True,12838978416.0,Filho(a) menos de 21 anos,1977-11-30,01-30-2023,01-30-2023
b121f98d-65dd-4d6a-b2b3-7807c731eff6,db6a0d5a-a519-4ecb-a036-54e6fb4d9eef,Guilherme Ramos,True,70475433688.0,Filho(a) menos de 21 anos,2005-08-14,01-30-2023,01-30-2023
1589f7ab-b804-4b60-bcf6-de18b804cbad,a7874e27-3a86-4c29-85b5-838c4f66570d,Joaquim Ramos,True,64574948698.0,Filho(a) mais de 21 anos,1998-03-18,01-30-2023,01-30-2023
e0a3d097-19a8-4664-a7a9-6fd7f9739015,93920d64-6587-46af-96c5-3a51ab4d610b,Dr. Pedro Henrique da Conceição,True,12325452793.0,Casado(a),2016-10-22,01-30-2023,01-30-2023
5c6b72a5-bfa5-4847-a134-ecbd4bd759d6,28edf3aa-5ff1-41f7-93a5-35b4506d87a5,Yuri Duarte,True,69061274036.0,Casado(a),1975-11-15,01-30-2023,01-30-2023
5665ca23-76cc-47a1-9409-a5399ef6591e,19977b17-161c-4c63-851d-9ab18ee64cde,Luna Lopes,True,96931108641.0,Filho(a) mais de 21 anos,2020-01-30,01-30-2023,01-30-2023
edb7b06e-f0bb-48c5-adc2-e10dfb8c2e28,8f3ad1ef-0fb6-49b9-b4a1-18f28476c331,Catarina da Cruz,True,93079794159.0,Casado(a),2004-04-11,01-30-2023,01-30-2023
4c1ab657-e0c2-4976-890b-ca44b8b1d6f8,b6585c51-7846-4841-ba1b-1eb7aa9b1d88,Srta. Bianca Ribeiro,True,92229580785.0,Filho(a) mais de 21 anos,1972-04-08,01-30-2023,01-30-2023
77d466f5-fd19-441f-9097-1590fa648757,a0d09be7-c703-490a-bdb2-1648599e9e01,Srta. Maria Clara Castro,True,73025894650.0,Filho(a) mais de 21 anos,1972-07-21,01-30-2023,01-30-2023
d10d5916-a321-4b38-8865-6e779b59d1f6,cf132f76-16a1-4c79-a895-2782292ec406,Eduarda Viana,True,54894652482.0,Casado(a),1999-02-20,01-30-2023,01-30-2023
e1beeb5e-ae1a-4927-bb62-ef9489dbe7c1,76ef284b-1c59-4f5f-b29a-1214558afb82,Juliana da Paz,True,74789034341.0,Casado(a),2012-12-01,01-30-2023,01-30-2023
4bac1a48-2548-44a4-851f-dbc3ab3f0585,2e375bb4-6f8c-47a2-8c51-283e624071a5,Leonardo Barbosa,True,78059530867.0,Casado(a),1974-02-21,01-30-2023,01-30-2023
91c74e5a-a5a1-45cf-9bda-7b59feb0e2d7,1f77a36f-334d-4512-9b44-9c0dbd48c80b,Renan Novaes,True,45430819201.0,Casado(a),1999-11-29,01-30-2023,01-30-2023
690983c4-701d-42ff-a5e6-cc6c00790c9b,a2a49460-8b22-4f3e-99db-9b0ab1fc8f11,Benjamin Fogaça,True,62366336234.0,Filho(a) mais de 21 anos,2004-03-10,01-30-2023,01-30-2023
67db1c86-ef95-4ad0-81f0-853d3f71464e,481d04e2-b8ab-40c3-ae6a-d826b933cc17,Gustavo Cavalcanti,True,83273988321.0,Filho(a) mais de 21 anos,1982-07-03,01-30-2023,01-30-2023
4a5a0549-52e0-452a-8b37-2566bd186a69,a987dffe-bd65-403e-a3dd-110cdf211e03,Fernanda Moraes,True,38603625763.0,Filho(a) mais de 21 anos,2017-09-14,01-30-2023,01-30-2023
40f94be5-65ed-46e9-85dd-4ca0c237cfbe,e97020c8-8387-436a-8bc6-f3e9c8b8ef79,Eloah Jesus,True,51256377756.0,Casado(a),1993-07-04,01-30-2023,01-30-2023
f18cfe6a-2a24-4c54-a45b-27b0a8f811d9,08155cfe-d9fb-486f-adcc-40646772f282,Sr. Luiz Felipe da Costa,True,26636461741.0,Casado(a),1974-12-28,01-30-2023,01-30-2023
9d1dc157-12dc-46bc-9482-17b3aad1eb02,bb1c6777-b78a-4b80-a692-1359648504fc,Noah Ramos,True,69154812654.0,Filho(a) mais de 21 anos,2000-02-06,01-30-2023,01-30-2023
71c94029-c06a-4487-8b83-11d41ba76d10,9bce4ae2-a67d-49d8-9aba-7f4a7a9806aa,Alice Castro,True,54234219924.0,Casado(a),1996-08-28,01-30-2023,01-30-2023
ca5d9723-dd09-4517-bba5-f2458c7514dd,5a7867e2-998f-4441-8d11-de2b73615258,Guilherme Ramos,True,60751285039.0,Filho(a) mais de 21 anos,2009-05-25,01-30-2023,01-30-2023
621be32b-3eae-4e33-9a1b-fb45ab945adc,e1a2f0b2-f569-4d64-8e94-7a219872bddb,Davi Luiz Alves,True,53006724551.0,Casado(a),1992-08-19,01-30-2023,01-30-2023
c8179e9c-98e5-4cd6-bf85-ad299f0e2c47,982edb1b-ab11-4408-8c96-69eb177ea81d,Alice Castro,True,42394238061.0,Filho(a) menos de 21 anos,2020-11-01,01-30-2023,01-30-2023
6d4c2671-c60a-4352-a908-b5fa5adfb5b9,90973a3a-6d66-4618-8b8f-300b2ddb21a5,Dr. Pedro Henrique da Conceição,True,30224940586.0,Casado(a),1985-07-21,01-30-2023,01-30-2023
201ac86e-200e-462b-9f27-1c3d8d7ee387,b443e1dc-9238-463e-9258-cfd8f4577a72,Dra. Ana Sophia Melo,True,74763930880.0,Casado(a),2005-11-02,01-30-2023,01-30-2023
417b67ce-bcc0-4a64-b6f6-aba7aaf8fe93,528d8e0e-0af0-4f72-84f8-0459f82ce449,Sra. Sophie Nunes,True,36170950625.0,Filho(a) mais de 21 anos,2020-12-12,01-30-2023,01-30-2023
3f6a8dc6-02cc-4b3a-ad39-12810a899a45,7193aba3-da05-4752-be00-5f2f6e36fdf9,Brenda Gomes,True,86619892455.0,Filho(a) menos de 21 anos,1974-12-28,01-30-2023,01-30-2023
5d67175b-1cff-450a-b2a5-b83e0746d8fc,14cdf580-5c23-426a-b6b1-8d513c3ac302,Isaac Martins,True,12175073004.0,Casado(a),2006-10-22,01-30-2023,01-30-2023
fc97ecbf-4b7d-4ba0-8cf9-6e0d0693811b,736a928f-91f2-4957-9bef-f3c2e070cd9f,Dra. Laura Fogaça,True,43088428157.0,Filho(a) mais de 21 anos,1973-04-10,01-30-2023,01-30-2023
b6c456e6-279b-43cc-b0c5-c8e0c9aef998,ed5adb2b-7ec6-4637-afb4-8b5d7f01672f,Emanuel Castro,True,12758151406.0,Filho(a) menos de 21 anos,1984-12-15,01-30-2023,01-30-2023
76b411ec-5196-4f19-bed6-5ccb4ae07739,0eb4099d-c948-471c-a937-c387d3aafb74,Milena Cardoso,True,56282983009.0,Casado(a),1994-03-06,01-30-2023,01-30-2023
12a880e6-4615-4b01-87ba-6158602ec135,7382dc08-340d-4417-a854-f6c966bd8b4f,Benjamin Ribeiro,True,15385982115.0,Casado(a),2000-11-11,01-30-2023,01-30-2023
1fc72c40-8928-4f56-bd89-80f2056f479d,c9e90776-38a2-4168-8b59-027593ae7184,Amanda Araújo,True,75202599678.0,Filho(a) menos de 21 anos,1975-08-30,01-30-2023,01-30-2023
a029e32c-c692-4408-abd5-467976b7c902,3818f6ce-1acd-4df1-9eff-380f6a09c90c,Laís Rezende,True,87513778856.0,Filho(a) mais de 21 anos,2013-09-18,01-30-2023,01-30-2023
b1d71a12-bb9c-469f-bac7-6bcb3cf1d64c,4ef3a7a4-255e-415d-ba21-f84839e16d6b,Joana Rezende,True,58831283587.0,Casado(a),2022-06-15,01-30-2023,01-30-2023
d9b66c46-82f3-4590-898d-a2144a171011,4ef3a7a4-255e-415d-ba21-f84839e16d6b,Maria Luiza Rezende,True,87513778856.0,Casado(a),2001-12-18,01-30-2023,01-30-2023
f01dfab1-753a-4515-8827-5c3ae89ab5e0,70bcb8ea-b80d-4671-b075-544ae20d415e,Benjamin Nascimento,True,34745994607.0,Casado(a),1974-04-09,01-30-2023,01-30-2023
78cc4c9a-7423-4b69-ad13-55c8105ed4ad,ced0265e-7a10-4c85-baed-b46dfca37ab8,Dr. Vitor Gabriel Aragão,True,82459209262.0,Filho(a) mais de 21 anos,1984-04-14,01-30-2023,01-30-2023
faefd2e0-f04a-4f4f-995e-2c366fdb8623,74c338a2-02e2-449d-af49-d58af683335c,Carolina Farias,True,89475117031.0,Casado(a),1970-03-29,01-30-2023,01-30-2023
84e233fd-2aa0-415d-a3d9-3b73d811e84c,d25f9a31-47d6-4985-b6f4-5ae0113f01bd,João Pereira,True,44551713200.0,Filho(a) mais de 21 anos,2004-12-23,01-30-2023,01-30-2023
3b41a8dc-20bb-4886-b253-911349cf8269,d25f9a31-47d6-4985-b6f4-5ae0113f01bd,,False,,,,01-30-2023,01-30-2023
8179bfc7-901a-47de-9c8a-cb62db2ee2c2,6fcf0379-344e-48d1-89ef-8de644286fcf,Srta. Emanuella Gonçalves,True,22252627528.0,Filho(a) menos de 21 anos,1977-09-06,01-30-2023,01-30-2023
08b3360c-87d3-412f-a852-5afff536c621,d6c1ccd9-303e-4b0b-a10e-3a6b9b9186b4,Nathan Melo,True,96105233539.0,Casado(a),1981-06-26,01-30-2023,01-30-2023
1dcd2540-41d6-4d99-9349-71c989bd59e6,1cb29606-1861-4e81-ab7e-63f2f48cb67a,Luiza Pires,True,77977117915.0,Casado(a),2006-10-01,01-30-2023,01-30-2023
56fd0509-0f0e-4f0e-abcd-ae8fee94a731,4441d2eb-f796-4c08-913b-962dae4734e0,Kaique da Cruz,True,51256377756.0,Filho(a) menos de 21 anos,2022-12-13,01-30-2023,01-30-2023
ae6eab45-c5eb-416f-b72e-d68e1858624b,4441d2eb-f796-4c08-913b-962dae4734e0,Dr. Pedro Lucas Carvalho,True,12838978416.0,Filho(a) menos de 21 anos,1977-11-30,01-30-2023,01-30-2023
f826a278-4bab-466a-840d-c4f6ddee65ee,a64a9548-3cad-4aba-bc10-fc99ab1a75e5,Sr. Vitor das Neves,True,76908588846.0,Casado(a),1996-12-24,01-30-2023,01-30-2023
4b8757dc-1e02-4c41-b9d6-13f375d59737,4ceb4062-f012-452e-8136-48bad31c428d,Sra. Agatha Ferreira,True,74660680829.0,Filho(a) mais de 21 anos,1979-10-03,01-30-2023,01-30-2023
6102e7cb-d4af-496d-a2e8-23675f293204,793f5c3d-8a30-4d97-b43e-0248e29e66b5,Mirella Cunha,True,43532991827.0,Casado(a),2008-08-21,01-30-2023,01-30-2023
858d6816-0844-4c44-b04b-5cd9f21ec8b9,71aff800-cf38-487e-8dd7-39c35dacfc27,Clara Costa,True,66340077175.0,Filho(a) menos de 21 anos,1998-11-14,01-30-2023,01-30-2023
4e292bd8-c43a-4619-997f-56a344b86be0,4f8960df-229e-4313-af13-ac251f63a3c7,Lara Duarte,True,64739610493.0,Filho(a) menos de 21 anos,2004-03-10,01-30-2023,01-30-2023
696475bf-ee05-4818-9a39-0bf92ba169dc,1f3bc1a7-0735-49fc-a3a8-f607bf833ebd,Leonardo Campos,True,11982924814.0,Casado(a),1998-06-10,01-30-2023,01-30-2023
